| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 53494 || 69
|0 || 53493 || 68
|0 || 53494 || 69
|0 || 53493 || 68
|0 || 53494 || 69
|0 || 53493 || 68
|0 || 53494 || 69
|0 || 53493 || 68
|1 || 53492 || 69
|1 || 53492 || 69
|1 || 53492 || 69
|1 || 53493 || 69
|1 || 53491 || 69
|1 || 53492 || 69
|1 || 53491 || 69
|1 || 53491 || 69
|2 || 53490 || 69
|2 || 53490 || 69
|2 || 53489 || 69
|2 || 53489 || 69
|2 || 53490 || 69
|2 || 53489 || 69
|2 || 53489 || 69
|2 || 53489 || 69
|4 || 53486 || 69
|4 || 53485 || 69
|4 || 53487 || 69
|4 || 53485 || 69
|4 || 53485 || 69
|4 || 53485 || 69
|4 || 53486 || 69
|4 || 53485 || 69
|8 || 53478 || 69
|8 || 53478 || 69
|8 || 53477 || 69
|8 || 53478 || 69
|8 || 53477 || 69
|8 || 53478 || 69
|8 || 53478 || 69
|8 || 53477 || 69
|16 || 53462 || 69
|16 || 53462 || 69
|16 || 53461 || 69
|16 || 53461 || 69
|16 || 53462 || 69
|16 || 53461 || 69
|16 || 53461 || 69
|16 || 53463 || 69
|32 || 53437 || 69
|32 || 53436 || 69
|32 || 53437 || 69
|32 || 53437 || 69
|32 || 53437 || 69
|32 || 53436 || 69
|32 || 53436 || 69
|32 || 53436 || 69
|64 || 82346 || 69
|64 || 82346 || 68
|64 || 82346 || 69
|64 || 82346 || 68
|64 || 82345 || 69
|64 || 82346 || 68
|64 || 82345 || 69
|64 || 82345 || 68
|128 || 111198 || 69
|128 || 111198 || 68
|128 || 111198 || 69
|128 || 111198 || 68
|128 || 111198 || 69
|128 || 111198 || 68
|128 || 111197 || 69
|128 || 111198 || 68
|256 || 168902 || 69
|256 || 168902 || 68
|256 || 168902 || 69
|256 || 168902 || 68
|256 || 168902 || 69
|256 || 168903 || 68
|256 || 168902 || 69
|256 || 168901 || 68
|512 || 284310 || 69
|512 || 284311 || 68
|512 || 284311 || 69
|512 || 284311 || 68
|512 || 284311 || 69
|512 || 284311 || 68
|512 || 284311 || 69
|512 || 284311 || 68
|576 || 313163 || 69
|576 || 313163 || 68
|576 || 313163 || 69
|576 || 313163 || 68
|576 || 313163 || 69
|576 || 313163 || 68
|576 || 313163 || 69
|576 || 313163 || 68
|1024 || 515128 || 69
|1024 || 515129 || 68
|1024 || 515128 || 69
|1024 || 515128 || 68
|1024 || 515128 || 69
|1024 || 515129 || 68
|1024 || 515128 || 69
|1024 || 515129 || 68
|1536 || 745945 || 69
|1536 || 745946 || 68
|1536 || 745947 || 69
|1536 || 745945 || 68
|1536 || 745945 || 69
|1536 || 745946 || 68
|1536 || 745945 || 69
|1536 || 745946 || 68
|2048 || 976763 || 69
|2048 || 976764 || 68
|2048 || 976764 || 69
|2048 || 976762 || 68
|2048 || 976763 || 69
|2048 || 976764 || 68
|2048 || 976763 || 69
|2048 || 976763 || 68
